date,rental
2021-04-28,74456.43
2021-04-29,85835.95
2021-04-30,34388.51
2021-05-01,58523.887
2021-05-02,95421.42
2021-05-03,125275.664
2021-05-04,28579.762
2021-05-05,100747.61
2021-05-06,119077.55
2021-05-07,66035.4
2021-05-08,112826.1
2021-05-09,117387.58
2021-05-10,80368.01
2021-05-11,132116.42
2021-05-12,127904.27
2021-05-13,133014.05
2021-05-14,130817.4
2021-05-15,52464.887
2021-05-16,11395.385
2021-05-17,32660.137
2021-05-18,130398.76
2021-05-19,134902.61
2021-05-20,71860.95
2021-05-21,80404.195
2021-05-22,131337.17
2021-05-23,128869.84
2021-05-24,125419.72
2021-05-25,73033.836
2021-05-26,128746.99
2021-05-27,61162.89
2021-05-28,57506.363
2021-05-29,109361.66
2021-05-30,98386.734
2021-05-31,88976.9
2021-06-01,100575.09
2021-06-02,131962.92
2021-06-03,52559.992
2021-06-04,146942.33
2021-06-05,142478.4
2021-06-06,134802.16
2021-06-07,120375.766
2021-06-08,148346.17
2021-06-09,142295.23
2021-06-10,103325.234
2021-06-11,108380.266
2021-06-12,141642.5
2021-06-13,130138.36
2021-06-14,138585.03
2021-06-15,123312.73
2021-06-16,138075.69
2021-06-17,136411.08
2021-06-18,53443.902
2021-06-19,139506.38
2021-06-20,128022.17
2021-06-21,148339.38
2021-06-22,145790.06
2021-06-23,114867.13
2021-06-24,143553.19
2021-06-25,144421.44
2021-06-26,102879.72
2021-06-27,77333.2
2021-06-28,139857.12
2021-06-29,119915.27
2021-06-30,124550.3
2021-07-01,134237.17
2021-07-02,131705.31
2021-07-03,72898.63
2021-07-04,20989.018
2021-07-05,140559.12
2021-07-06,133803.38
2021-07-07,75483.7
2021-07-08,110491.25
2021-07-09,117017.37
2021-07-10,126355.555
2021-07-11,105716.36
2021-07-12,110448.68
2021-07-13,104717.84
2021-07-14,104158.88
2021-07-15,108852.1
2021-07-16,84839.16
2021-07-17,99448.48
2021-07-18,98309.734
2021-07-19,85324.54
2021-07-20,115849.34
2021-07-21,101762.6
2021-07-22,101406.664
2021-07-23,107412.31
2021-07-24,93581.4
2021-07-25,89662.8
2021-07-26,100895.586
2021-07-27,107005.99
2021-07-28,104599.87
2021-07-29,113842.97
2021-07-30,115083.914
2021-07-31,90293.93
2021-08-01,45581.02
2021-08-02,105443.29
2021-08-03,108977.17
2021-08-04,106646.46
2021-08-05,111525.14
2021-08-06,104893.555
2021-08-07,110361.92
2021-08-08,66139.516
2021-08-09,116769.664
2021-08-10,126719.875
2021-08-11,125135.95
2021-08-12,130108.2
2021-08-13,129431.61
2021-08-14,128977.18
2021-08-15,115593.63
2021-08-16,124445.22
2021-08-17,86891.27
2021-08-18,104330.266
2021-08-19,142503.42
2021-08-20,133635.55
2021-08-21,57375.27
2021-08-22,130006.375
2021-08-23,73631.02
2021-08-24,28613.992
2021-08-25,119986.54
2021-08-26,96969.88
2021-08-27,102239.07
2021-08-28,126309.52
2021-08-29,120947.68
2021-08-30,144529.19
2021-08-31,24775.588
2021-09-01,93907.1
2021-09-02,136919.0
2021-09-03,130020.875
2021-09-04,156368.39
2021-09-05,145338.47
2021-09-06,87234.02
2021-09-07,14479.786
2021-09-08,110521.39
2021-09-09,147257.98
2021-09-10,141308.16
2021-09-11,143527.45
2021-09-12,137572.0
2021-09-13,130957.58
2021-09-14,139304.97
2021-09-15,146529.8
2021-09-16,146498.36
2021-09-17,151891.06
2021-09-18,159396.7
2021-09-19,143846.17
2021-09-20,142513.75
2021-09-21,82472.27
2021-09-22,110405.82
2021-09-23,144909.7
2021-09-24,148193.45
2021-09-25,132522.52
2021-09-26,149475.3
2021-09-27,152771.72
2021-09-28,124207.13
2021-09-29,27289.15
2021-09-30,140746.11
2021-10-01,108034.88
2021-10-02,149160.75
2021-10-03,133124.83
2021-10-04,72412.34
2021-10-05,123820.04
2021-10-06,68411.15
2021-10-07,79654.1
2021-10-08,54370.414
2021-10-09,122565.17
2021-10-10,64533.902
2021-10-11,116684.055
2021-10-12,116132.75
2021-10-13,142253.84
2021-10-14,126206.09
2021-10-15,128569.81
2021-10-16,123103.22
2021-10-17,77663.65
2021-10-18,80545.72
2021-10-19,80656.414
2021-10-20,115439.516
2021-10-21,111902.51
2021-10-22,122957.96
2021-10-23,132760.84
2021-10-24,118983.2
2021-10-25,125567.28
2021-10-26,129356.21
2021-10-27,130223.28
2021-10-28,145748.77
2021-10-29,144441.27
2021-10-30,113779.914
2021-10-31,111457.62
2021-11-01,117718.734
2021-11-02,122813.7
2021-11-03,126281.7
2021-11-04,103386.45
2021-11-05,128739.76
2021-11-06,119928.08
2021-11-07,121446.305
2021-11-08,37202.64
2021-11-09,49715.055
2021-11-10,66563.87
2021-11-11,91010.72
2021-11-12,84848.46
2021-11-13,88258.625
2021-11-14,107683.7
2021-11-15,108869.125
2021-11-16,106212.85
2021-11-17,99577.555
2021-11-18,110924.23
2021-11-19,119277.46
2021-11-20,91968.92
2021-11-21,49204.027
2021-11-22,58234.316
2021-11-23,49365.81
2021-11-24,74582.43
2021-11-25,91143.086
2021-11-26,74049.11
2021-11-27,64706.277
2021-11-28,91210.66
2021-11-29,107360.695
2021-11-30,36211.523
2021-12-01,43809.086
2021-12-02,62071.656
2021-12-03,58545.94
2021-12-04,56797.96
2021-12-05,56409.93
2021-12-06,82150.51
2021-12-07,87374.32
2021-12-08,92003.92
2021-12-09,75547.8
2021-12-10,51396.496
2021-12-11,63623.355
2021-12-12,40773.137
2021-12-13,48884.42
2021-12-14,58688.1
2021-12-15,57362.086
2021-12-16,73343.05
2021-12-17,38098.715
2021-12-18,29172.506
2021-12-19,34308.316
2021-12-20,71090.34
2021-12-21,71694.47
2021-12-22,68155.87
2021-12-23,63616.44
2021-12-24,44159.098
2021-12-25,25585.947
2021-12-26,24167.771
2021-12-27,33936.65
2021-12-28,35049.57
2021-12-29,46184.44
2021-12-30,36382.32
2021-12-31,34906.695
