date,rental
2021-07-23,103227.5
2021-07-24,90962.09
2021-07-25,92245.59
2021-07-26,103625.3
2021-07-27,105417.32
2021-07-28,110428.54
2021-07-29,108858.92
2021-07-30,116146.79
2021-07-31,85234.88
2021-08-01,48981.45
2021-08-02,102923.06
2021-08-03,117509.19
2021-08-04,114136.13
2021-08-05,113984.61
2021-08-06,111474.7
2021-08-07,118722.36
2021-08-08,71211.836
2021-08-09,125486.93
2021-08-10,126905.13
2021-08-11,131687.83
2021-08-12,141239.3
2021-08-13,142231.17
2021-08-14,133068.58
2021-08-15,119538.78
2021-08-16,127243.734
2021-08-17,96620.625
2021-08-18,114578.484
2021-08-19,150110.12
2021-08-20,144130.81
2021-08-21,55376.332
2021-08-22,129889.6
2021-08-23,71351.61
2021-08-24,32706.443
2021-08-25,123223.82
2021-08-26,110900.3
2021-08-27,95765.82
2021-08-28,138549.2
2021-08-29,126824.31
2021-08-30,153168.22
2021-08-31,27330.441
2021-09-01,89369.68
2021-09-02,150745.67
2021-09-03,132674.73
2021-09-04,162909.88
2021-09-05,152094.4
2021-09-06,97663.875
2021-09-07,18936.682
2021-09-08,118721.68
2021-09-09,152378.83
2021-09-10,152156.06
2021-09-11,148032.97
2021-09-12,146432.83
2021-09-13,136690.52
2021-09-14,153478.8
2021-09-15,167271.45
2021-09-16,153360.56
2021-09-17,157584.12
2021-09-18,162438.25
2021-09-19,146746.81
2021-09-20,139185.28
2021-09-21,83123.21
2021-09-22,120795.266
2021-09-23,149236.84
2021-09-24,155467.27
2021-09-25,140508.17
2021-09-26,156572.8
2021-09-27,145808.95
2021-09-28,122813.78
2021-09-29,27614.986
2021-09-30,147466.53
2021-10-01,108847.195
2021-10-02,155588.75
2021-10-03,140333.67
2021-10-04,70397.08
2021-10-05,126473.44
2021-10-06,89994.47
2021-10-07,75099.87
2021-10-08,64050.887
2021-10-09,117463.586
2021-10-10,64425.637
2021-10-11,115370.15
2021-10-12,116297.31
2021-10-13,146456.3
2021-10-14,132706.38
2021-10-15,128270.72
2021-10-16,122960.28
2021-10-17,83974.1
2021-10-18,84477.5
2021-10-19,93512.41
2021-10-20,119124.53
2021-10-21,117478.82
2021-10-22,127145.234
2021-10-23,132175.25
2021-10-24,118194.33
2021-10-25,125255.93
2021-10-26,134785.56
2021-10-27,132957.83
2021-10-28,148798.56
2021-10-29,152394.83
2021-10-30,120599.01
2021-10-31,111977.73
2021-11-01,123207.25
2021-11-02,128917.63
2021-11-03,137285.08
2021-11-04,109041.08
2021-11-05,135659.38
2021-11-06,126346.61
2021-11-07,131889.42
2021-11-08,41231.152
2021-11-09,49766.867
2021-11-10,69020.97
2021-11-11,93950.42
2021-11-12,88362.94
2021-11-13,101704.945
2021-11-14,108458.72
2021-11-15,113917.875
2021-11-16,108795.1
2021-11-17,103454.48
2021-11-18,118207.52
2021-11-19,119388.62
2021-11-20,92281.23
2021-11-21,48308.81
2021-11-22,54301.555
2021-11-23,49535.08
2021-11-24,73167.164
2021-11-25,93382.555
2021-11-26,76251.555
2021-11-27,64522.355
2021-11-28,89806.27
2021-11-29,111861.61
2021-11-30,34500.848
2021-12-01,43679.17
2021-12-02,65620.95
2021-12-03,62250.24
2021-12-04,57688.805
2021-12-05,56042.15
2021-12-06,82875.3
2021-12-07,86631.84
2021-12-08,93973.01
2021-12-09,77170.05
2021-12-10,55213.066
2021-12-11,62352.32
2021-12-12,44745.742
2021-12-13,48859.305
2021-12-14,51308.156
2021-12-15,57105.07
2021-12-16,77236.164
2021-12-17,38519.414
2021-12-18,28384.545
2021-12-19,35228.45
2021-12-20,67346.42
2021-12-21,71736.016
2021-12-22,68983.914
2021-12-23,63846.152
2021-12-24,42302.613
2021-12-25,26874.076
2021-12-26,26822.457
2021-12-27,34626.64
2021-12-28,32587.973
2021-12-29,45953.78
2021-12-30,37504.87
2021-12-31,39807.746
