date,rental
2021-10-01,111568.43
2021-10-02,147079.19
2021-10-03,129597.74
2021-10-04,72289.94
2021-10-05,114003.664
2021-10-06,76088.58
2021-10-07,75223.195
2021-10-08,61052.332
2021-10-09,114800.11
2021-10-10,61711.6
2021-10-11,113049.6
2021-10-12,134488.72
2021-10-13,140454.06
2021-10-14,137515.08
2021-10-15,134043.75
2021-10-16,121931.3
2021-10-17,83396.16
2021-10-18,81797.45
2021-10-19,82627.6
2021-10-20,114242.445
2021-10-21,111438.695
2021-10-22,126137.39
2021-10-23,128821.18
2021-10-24,117612.805
2021-10-25,118534.36
2021-10-26,134175.73
2021-10-27,130726.484
2021-10-28,147972.72
2021-10-29,151912.8
2021-10-30,121898.97
2021-10-31,116134.3
2021-11-01,119972.0
2021-11-02,125257.51
2021-11-03,128051.23
2021-11-04,108672.766
2021-11-05,134022.66
2021-11-06,121925.37
2021-11-07,122308.875
2021-11-08,34418.04
2021-11-09,47556.695
2021-11-10,66147.53
2021-11-11,91252.5
2021-11-12,89535.305
2021-11-13,98927.37
2021-11-14,108132.59
2021-11-15,109173.46
2021-11-16,104662.836
2021-11-17,98328.484
2021-11-18,113562.55
2021-11-19,120120.375
2021-11-20,85853.07
2021-11-21,44313.715
2021-11-22,56292.883
2021-11-23,53593.96
2021-11-24,79436.68
2021-11-25,91697.24
2021-11-26,75482.91
2021-11-27,67886.914
2021-11-28,88924.56
2021-11-29,108254.55
2021-11-30,30142.967
2021-12-01,47161.81
2021-12-02,61875.434
2021-12-03,61248.984
2021-12-04,59549.023
2021-12-05,57469.902
2021-12-06,77950.23
2021-12-07,90415.43
2021-12-08,91344.19
2021-12-09,73993.055
2021-12-10,53125.38
2021-12-11,63461.797
2021-12-12,41168.8
2021-12-13,47632.227
2021-12-14,59394.41
2021-12-15,57529.566
2021-12-16,75639.72
2021-12-17,39817.277
2021-12-18,24342.54
2021-12-19,35720.066
2021-12-20,73023.52
2021-12-21,72892.51
2021-12-22,63217.812
2021-12-23,60966.34
2021-12-24,42653.195
2021-12-25,25805.87
2021-12-26,23282.18
2021-12-27,34484.773
2021-12-28,37353.418
2021-12-29,46339.92
2021-12-30,35921.66
2021-12-31,37187.707
